participant_id,variant,image_id,ground_truth,initial_response,had_doubt,ai_confidence_score,post_suggestion_action,effective_final_response
P0158,alpha,alpha_06,AI_midjourney,AI,no,38,confirm,AI
P0158,alpha,alpha_07,real,real,no,82,confirm,real
P0158,alpha,alpha_08,AI_midjourney,real,no,78,confirm,real
P0158,alpha,alpha_09,real,real,no,55,confirm,real
P0158,alpha,alpha_10,AI_magnific,real,no,52,confirm,real
P0158,alpha,alpha_11,real,real,no,91,confirm,real
P0158,alpha,alpha_12,AI_midjourney,real,yes,62,confirm,real
P0158,alpha,alpha_13,AI_magnific,real,yes,85,confirm,real
P0158,alpha,alpha_14,AI_midjourney,AI,no,66,confirm,AI
P0158,alpha,alpha_15,AI_magnific,real,yes,78,confirm,real
P0159,alpha,alpha_01,real,real,yes,86,confirm,real
P0159,alpha,alpha_02,AI_magnific,real,yes,88,confirm,real
P0159,alpha,alpha_03,real,real,no,78,confirm,real
P0159,alpha,alpha_04,AI_midjourney,AI,yes,74,confirm,AI
P0159,alpha,alpha_05,AI_magnific,AI,yes,67,confirm,AI
P0159,alpha,alpha_06,AI_midjourney,AI,yes,38,confirm,AI
P0159,alpha,alpha_07,real,real,no,82,confirm,real
P0159,alpha,alpha_08,AI_midjourney,AI,yes,78,confirm,AI
P0159,alpha,alpha_09,real,real,no,55,confirm,real
P0159,alpha,alpha_10,AI_magnific,real,no,52,confirm,real
P0159,alpha,alpha_11,real,AI,no,91,confirm,AI
P0159,alpha,alpha_12,AI_midjourney,real,no,62,confirm,real
P0159,alpha,alpha_13,AI_magnific,real,no,85,confirm,real
P0159,alpha,alpha_14,AI_midjourney,real,yes,66,confirm,real
P0159,alpha,alpha_15,AI_magnific,AI,yes,78,confirm,AI
P0160,alpha,alpha_01,real,real,no,86,confirm,real
P0160,alpha,alpha_02,AI_magnific,real,no,88,confirm,real
P0160,alpha,alpha_03,real,AI,yes,78,confirm,AI
P0160,alpha,alpha_04,AI_midjourney,real,yes,74,confirm,real
P0160,alpha,alpha_05,AI_magnific,AI,no,67,confirm,AI
P0160,alpha,alpha_06,AI_midjourney,AI,no,38,confirm,AI
P0160,alpha,alpha_07,real,real,no,82,confirm,real
P0160,alpha,alpha_08,AI_midjourney,real,no,78,confirm,real
P0160,alpha,alpha_09,real,real,no,55,confirm,real
P0160,alpha,alpha_10,AI_magnific,AI,no,52,confirm,AI
P0160,alpha,alpha_11,real,AI,yes,91,confirm,AI
P0160,alpha,alpha_12,AI_midjourney,AI,no,62,confirm,AI
P0160,alpha,alpha_13,AI_magnific,real,no,85,confirm,real
P0160,alpha,alpha_14,AI_midjourney,AI,no,66,confirm,AI
P0160,alpha,alpha_15,AI_magnific,real,no,78,confirm,real
P0161,alpha,alpha_01,real,AI,yes,86,confirm,AI
P0161,alpha,alpha_02,AI_magnific,real,no,88,confirm,real
P0161,alpha,alpha_03,real,AI,no,78,confirm,AI
P0161,alpha,alpha_04,AI_midjourney,real,yes,74,confirm,real
P0161,alpha,alpha_05,AI_magnific,real,no,67,confirm,real
P0161,alpha,alpha_06,AI_midjourney,real,no,38,confirm,real
P0161,alpha,alpha_07,real,real,no,82,change,AI
P0161,alpha,alpha_08,AI_midjourney,AI,yes,78,confirm,AI
P0161,alpha,alpha_09,real,AI,no,55,confirm,AI
P0161,alpha,alpha_10,AI_magnific,real,no,52,confirm,real
P0161,alpha,alpha_11,real,AI,yes,91,confirm,AI
P0161,alpha,alpha_12,AI_midjourney,real,no,62,confirm,real
P0161,alpha,alpha_13,AI_magnific,real,no,85,confirm,real
P0161,alpha,alpha_14,AI_midjourney,AI,no,66,confirm,AI
P0161,alpha,alpha_15,AI_magnific,real,no,78,confirm,real
P0162,alpha,alpha_01,real,AI,yes,86,confirm,AI
P0162,alpha,alpha_02,AI_magnific,real,no,88,confirm,real
P0162,alpha,alpha_03,real,real,no,78,confirm,real
P0162,alpha,alpha_04,AI_midjourney,real,yes,74,confirm,real
P0162,alpha,alpha_05,AI_magnific,real,no,67,confirm,real
P0162,alpha,alpha_06,AI_midjourney,AI,yes,38,confirm,AI
P0162,alpha,alpha_07,real,real,no,82,confirm,real
P0162,alpha,alpha_08,AI_midjourney,real,yes,78,confirm,real
P0162,alpha,alpha_09,real,AI,no,55,confirm,AI
P0162,alpha,alpha_10,AI_magnific,AI,yes,52,confirm,AI
P0162,alpha,alpha_11,real,real,yes,91,confirm,real
P0162,alpha,alpha_12,AI_midjourney,real,yes,62,confirm,real
P0162,alpha,alpha_13,AI_magnific,real,no,85,confirm,real
P0162,alpha,alpha_14,AI_midjourney,AI,no,66,confirm,AI
P0162,alpha,alpha_15,AI_magnific,real,yes,78,confirm,real
P0163,alpha,alpha_01,real,AI,yes,86,confirm,AI
P0163,alpha,alpha_02,AI_magnific,real,no,88,confirm,real
P0163,alpha,alpha_03,real,AI,yes,78,confirm,AI
P0163,alpha,alpha_04,AI_midjourney,AI,yes,74,confirm,AI
P0163,alpha,alpha_05,AI_magnific,AI,yes,67,confirm,AI
P0163,alpha,alpha_06,AI_midjourney,AI,yes,38,confirm,AI
P0163,alpha,alpha_07,real,real,yes,82,confirm,real
P0163,alpha,alpha_08,AI_midjourney,AI,yes,78,confirm,AI
P0163,alpha,alpha_09,real,real,yes,55,confirm,real
P0163,alpha,alpha_10,AI_magnific,real,yes,52,confirm,real
P0163,alpha,alpha_11,real,AI,yes,91,confirm,AI
P0163,alpha,alpha_12,AI_midjourney,AI,yes,62,confirm,AI
P0163,alpha,alpha_13,AI_magnific,AI,yes,85,confirm,AI
P0163,alpha,alpha_14,AI_midjourney,AI,yes,66,confirm,AI
P0163,alpha,alpha_15,AI_magnific,real,yes,78,confirm,real
P0164,alpha,alpha_01,real,real,yes,86,confirm,real
P0164,alpha,alpha_02,AI_magnific,real,no,88,confirm,real
P0164,alpha,alpha_03,real,AI,yes,78,confirm,AI
P0164,alpha,alpha_04,AI_midjourney,AI,no,74,confirm,AI
P0164,alpha,alpha_05,AI_magnific,AI,no,67,confirm,AI
P0164,alpha,alpha_06,AI_midjourney,AI,no,38,confirm,AI
P0164,alpha,alpha_07,real,real,no,82,confirm,real
P0164,alpha,alpha_08,AI_midjourney,real,yes,78,confirm,real
P0164,alpha,alpha_09,real,real,no,55,confirm,real
P0164,alpha,alpha_10,AI_magnific,AI,yes,52,confirm,AI
P0164,alpha,alpha_11,real,real,no,91,confirm,real
P0164,alpha,alpha_12,AI_midjourney,real,yes,62,confirm,real
P0164,alpha,alpha_13,AI_magnific,real,no,85,change,AI
P0164,alpha,alpha_14,AI_midjourney,AI,no,66,change,real
P0164,alpha,alpha_15,AI_magnific,real,no,78,confirm,real
P0165,alpha,alpha_01,real,AI,yes,86,confirm,AI
P0165,alpha,alpha_02,AI_magnific,real,yes,88,confirm,real
P0165,alpha,alpha_03,real,real,yes,78,confirm,real
P0165,alpha,alpha_04,AI_midjourney,AI,yes,74,confirm,AI
P0165,alpha,alpha_05,AI_magnific,real,yes,67,confirm,real
P0165,alpha,alpha_06,AI_midjourney,AI,yes,38,change,real
P0165,alpha,alpha_07,real,real,no,82,confirm,real
P0165,alpha,alpha_08,AI_midjourney,AI,yes,78,confirm,AI
P0165,alpha,alpha_09,real,AI,yes,55,confirm,AI
P0165,alpha,alpha_10,AI_magnific,AI,yes,52,confirm,AI
P0165,alpha,alpha_11,real,AI,yes,91,confirm,AI
P0165,alpha,alpha_12,AI_midjourney,AI,yes,62,confirm,AI
P0165,alpha,alpha_13,AI_magnific,real,yes,85,confirm,real
P0165,alpha,alpha_14,AI_midjourney,AI,yes,66,confirm,AI
P0165,alpha,alpha_15,AI_magnific,AI,yes,78,confirm,AI
P0166,alpha,alpha_01,real,AI,yes,86,confirm,AI
P0166,alpha,alpha_02,AI_magnific,real,no,88,confirm,real
P0166,alpha,alpha_03,real,real,yes,78,confirm,real
P0166,alpha,alpha_04,AI_midjourney,AI,no,74,confirm,AI
P0166,alpha,alpha_05,AI_magnific,AI,no,67,confirm,AI
P0166,alpha,alpha_06,AI_midjourney,real,no,38,confirm,real
P0166,alpha,alpha_07,real,real,no,82,confirm,real
P0166,alpha,alpha_08,AI_midjourney,AI,no,78,confirm,AI
P0166,alpha,alpha_09,real,real,yes,55,confirm,real
P0166,alpha,alpha_10,AI_magnific,real,yes,52,confirm,real
P0166,alpha,alpha_11,real,real,yes,91,confirm,real
P0166,alpha,alpha_12,AI_midjourney,AI,no,62,confirm,AI
P0166,alpha,alpha_13,AI_magnific,real,yes,85,confirm,real
P0166,alpha,alpha_14,AI_midjourney,AI,no,66,confirm,AI
P0166,alpha,alpha_15,AI_magnific,AI,yes,78,confirm,AI
P0167,alpha,alpha_01,real,AI,yes,86,confirm,AI
P0167,alpha,alpha_02,AI_magnific,real,no,88,confirm,real
P0167,alpha,alpha_03,real,AI,yes,78,confirm,AI
P0167,alpha,alpha_04,AI_midjourney,AI,no,74,confirm,AI
P0167,alpha,alpha_05,AI_magnific,AI,yes,67,confirm,AI
P0167,alpha,alpha_06,AI_midjourney,AI,yes,38,confirm,AI
P0167,alpha,alpha_07,real,real,no,82,confirm,real
P0167,alpha,alpha_08,AI_midjourney,real,no,78,confirm,real
P0167,alpha,alpha_09,real,real,no,55,confirm,real
P0167,alpha,alpha_10,AI_magnific,real,no,52,confirm,real
P0167,alpha,alpha_11,real,real,no,91,change,AI
P0167,alpha,alpha_12,AI_midjourney,AI,yes,62,confirm,AI
P0167,alpha,alpha_13,AI_magnific,real,yes,85,change,AI
P0167,alpha,alpha_14,AI_midjourney,real,no,66,confirm,real
P0167,alpha,alpha_15,AI_magnific,AI,no,78,confirm,AI
P0168,alpha,alpha_01,real,real,no,86,confirm,real
P0168,alpha,alpha_02,AI_magnific,real,no,88,confirm,real
P0168,alpha,alpha_03,real,AI,no,78,confirm,AI
P0168,alpha,alpha_04,AI_midjourney,real,no,74,confirm,real
P0168,alpha,alpha_05,AI_magnific,AI,no,67,confirm,AI
P0168,alpha,alpha_06,AI_midjourney,real,no,38,confirm,real
P0168,alpha,alpha_07,real,real,no,82,confirm,real
P0168,alpha,alpha_08,AI_midjourney,AI,no,78,confirm,AI
P0168,alpha,alpha_09,real,real,no,55,confirm,real
P0168,alpha,alpha_10,AI_magnific,real,no,52,confirm,real
P0168,alpha,alpha_11,real,AI,no,91,confirm,AI
P0168,alpha,alpha_12,AI_midjourney,real,no,62,confirm,real
P0168,alpha,alpha_13,AI_magnific,real,no,85,change,AI
P0168,alpha,alpha_14,AI_midjourney,real,no,66,confirm,real
P0168,alpha,alpha_15,AI_magnific,AI,no,78,confirm,AI
P0169,alpha,alpha_01,real,real,no,86,confirm,real
P0169,alpha,alpha_02,AI_magnific,real,yes,88,confirm,real
P0169,alpha,alpha_03,real,AI,yes,78,confirm,AI
P0169,alpha,alpha_04,AI_midjourney,AI,no,74,confirm,AI
P0169,alpha,alpha_05,AI_magnific,AI,no,67,confirm,AI
P0169,alpha,alpha_06,AI_midjourney,AI,no,38,confirm,AI
P0169,alpha,alpha_07,real,real,no,82,confirm,real
P0169,alpha,alpha_08,AI_midjourney,AI,no,78,confirm,AI
P0169,alpha,alpha_09,real,real,yes,55,confirm,real
P0169,alpha,alpha_10,AI_magnific,AI,yes,52,confirm,AI
P0169,alpha,alpha_11,real,real,no,91,confirm,real
P0169,alpha,alpha_12,AI_midjourney,real,yes,62,confirm,real
P0169,alpha,alpha_13,AI_magnific,AI,no,85,confirm,AI
P0169,alpha,alpha_14,AI_midjourney,AI,no,66,confirm,AI
P0169,alpha,alpha_15,AI_magnific,real,no,78,confirm,real
P0170,alpha,alpha_01,real,real,no,86,confirm,real
P0170,alpha,alpha_02,AI_magnific,real,no,88,confirm,real
P0170,alpha,alpha_03,real,AI,yes,78,confirm,AI
P0170,alpha,alpha_04,AI_midjourney,real,yes,74,confirm,real
P0170,alpha,alpha_05,AI_magnific,AI,no,67,confirm,AI
P0170,alpha,alpha_06,AI_midjourney,AI,no,38,confirm,AI
P0170,alpha,alpha_07,real,real,yes,82,confirm,real
P0170,alpha,alpha_08,AI_midjourney,real,yes,78,confirm,real
P0170,alpha,alpha_09,real,real,no,55,confirm,real
P0170,alpha,alpha_10,AI_magnific,AI,yes,52,confirm,AI
P0170,alpha,alpha_11,real,real,no,91,confirm,real
P0170,alpha,alpha_12,AI_midjourney,AI,yes,62,confirm,AI
P0170,alpha,alpha_13,AI_magnific,real,no,85,confirm,real
P0170,alpha,alpha_14,AI_midjourney,AI,no,66,confirm,AI
P0170,alpha,alpha_15,AI_magnific,AI,no,78,confirm,AI
P0171,alpha,alpha_01,real,real,yes,86,confirm,real
P0171,alpha,alpha_02,AI_magnific,real,no,88,confirm,real
P0171,alpha,alpha_03,real,AI,yes,78,confirm,AI
P0171,alpha,alpha_04,AI_midjourney,AI,no,74,confirm,AI
P0171,alpha,alpha_05,AI_magnific,AI,no,67,confirm,AI
P0171,alpha,alpha_06,AI_midjourney,AI,yes,38,change,real
P0171,alpha,alpha_07,real,real,no,82,confirm,real
P0171,alpha,alpha_08,AI_midjourney,AI,yes,78,confirm,AI
P0171,alpha,alpha_09,real,real,yes,55,confirm,real
P0171,alpha,alpha_10,AI_magnific,AI,yes,52,confirm,AI
P0171,alpha,alpha_11,real,AI,yes,91,confirm,AI
P0171,alpha,alpha_12,AI_midjourney,AI,no,62,confirm,AI
P0171,alpha,alpha_13,AI_magnific,AI,yes,85,confirm,AI
P0171,alpha,alpha_14,AI_midjourney,AI,no,66,confirm,AI
P0171,alpha,alpha_15,AI_magnific,AI,yes,78,confirm,AI
P0172,alpha,alpha_01,real,real,yes,86,confirm,real
P0172,alpha,alpha_02,AI_magnific,real,no,88,confirm,real
P0172,alpha,alpha_03,real,AI,yes,78,confirm,AI
P0172,alpha,alpha_04,AI_midjourney,AI,no,74,confirm,AI
P0172,alpha,alpha_05,AI_magnific,AI,yes,67,confirm,AI
P0172,alpha,alpha_06,AI_midjourney,real,no,38,confirm,real
P0172,alpha,alpha_07,real,real,yes,82,confirm,real
P0172,alpha,alpha_08,AI_midjourney,real,no,78,confirm,real
P0172,alpha,alpha_09,real,real,yes,55,confirm,real
P0172,alpha,alpha_10,AI_magnific,AI,no,52,confirm,AI
P0172,alpha,alpha_11,real,AI,yes,91,confirm,AI
P0172,alpha,alpha_12,AI_midjourney,real,yes,62,confirm,real
P0172,alpha,alpha_13,AI_magnific,AI,yes,85,confirm,AI
P0172,alpha,alpha_14,AI_midjourney,AI,yes,66,confirm,AI
P0172,alpha,alpha_15,AI_magnific,real,yes,78,confirm,real
P0173,alpha,alpha_01,real,real,yes,86,change,AI
P0173,alpha,alpha_02,AI_magnific,AI,no,88,confirm,AI
P0173,alpha,alpha_03,real,AI,no,78,confirm,AI
P0173,alpha,alpha_04,AI_midjourney,real,yes,74,confirm,real
P0173,alpha,alpha_05,AI_magnific,AI,no,67,confirm,AI
P0173,alpha,alpha_06,AI_midjourney,AI,yes,38,change,real
P0173,alpha,alpha_07,real,real,no,82,confirm,real
P0173,alpha,alpha_08,AI_midjourney,real,no,78,confirm,real
P0173,alpha,alpha_09,real,real,no,55,confirm,real
P0173,alpha,alpha_10,AI_magnific,AI,no,52,confirm,AI
P0173,alpha,alpha_11,real,real,yes,91,change,AI
P0173,alpha,alpha_12,AI_midjourney,real,no,62,confirm,real
P0173,alpha,alpha_13,AI_magnific,real,no,85,change,AI
P0173,alpha,alpha_14,AI_midjourney,AI,no,66,confirm,AI
P0173,alpha,alpha_15,AI_magnific,real,yes,78,change,AI
P0174,alpha,alpha_01,real,AI,yes,86,confirm,AI
P0174,alpha,alpha_02,AI_magnific,AI,yes,88,confirm,AI
P0174,alpha,alpha_03,real,AI,no,78,confirm,AI
P0174,alpha,alpha_04,AI_midjourney,AI,no,74,confirm,AI
P0174,alpha,alpha_05,AI_magnific,AI,yes,67,confirm,AI
P0174,alpha,alpha_06,AI_midjourney,AI,no,38,confirm,AI
P0174,alpha,alpha_07,real,real,yes,82,confirm,real
P0174,alpha,alpha_08,AI_midjourney,AI,yes,78,confirm,AI
P0174,alpha,alpha_09,real,real,no,55,confirm,real
P0174,alpha,alpha_10,AI_magnific,AI,yes,52,confirm,AI
P0174,alpha,alpha_11,real,AI,yes,91,confirm,AI
P0174,alpha,alpha_12,AI_midjourney,AI,no,62,confirm,AI
P0174,alpha,alpha_13,AI_magnific,real,yes,85,confirm,real
P0174,alpha,alpha_14,AI_midjourney,AI,no,66,confirm,AI
P0174,alpha,alpha_15,AI_magnific,AI,no,78,confirm,AI
P0175,alpha,alpha_01,real,real,yes,86,confirm,real
P0175,alpha,alpha_02,AI_magnific,AI,yes,88,confirm,AI
P0175,alpha,alpha_03,real,AI,no,78,confirm,AI
P0175,alpha,alpha_04,AI_midjourney,AI,no,74,confirm,AI
P0175,alpha,alpha_05,AI_magnific,AI,no,67,confirm,AI
P0175,alpha,alpha_06,AI_midjourney,AI,no,38,confirm,AI
P0175,alpha,alpha_07,real,real,no,82,confirm,real
P0175,alpha,alpha_08,AI_midjourney,AI,yes,78,confirm,AI
P0175,alpha,alpha_09,real,real,no,55,confirm,real
P0175,alpha,alpha_10,AI_magnific,real,yes,52,confirm,real
P0175,alpha,alpha_11,real,real,yes,91,confirm,real
P0175,alpha,alpha_12,AI_midjourney,AI,no,62,confirm,AI
P0175,alpha,alpha_13,AI_magnific,real,no,85,confirm,real
P0175,alpha,alpha_14,AI_midjourney,AI,yes,66,confirm,AI
P0175,alpha,alpha_15,AI_magnific,AI,yes,78,confirm,AI
P0176,alpha,alpha_01,real,AI,no,86,confirm,AI
P0176,alpha,alpha_02,AI_magnific,AI,yes,88,confirm,AI
P0176,alpha,alpha_03,real,AI,no,78,confirm,AI
P0176,alpha,alpha_04,AI_midjourney,AI,no,74,confirm,AI
P0176,alpha,alpha_05,AI_magnific,AI,no,67,confirm,AI
P0176,alpha,alpha_06,AI_midjourney,real,yes,38,confirm,real
P0176,alpha,alpha_07,real,AI,no,82,confirm,AI
P0176,alpha,alpha_08,AI_midjourney,AI,yes,78,confirm,AI
P0176,alpha,alpha_09,real,AI,no,55,confirm,AI
P0176,alpha,alpha_10,AI_magnific,AI,no,52,confirm,AI
P0176,alpha,alpha_11,real,real,yes,91,change,AI
P0176,alpha,alpha_12,AI_midjourney,AI,yes,62,confirm,AI
P0176,alpha,alpha_13,AI_magnific,real,no,85,confirm,real
P0176,alpha,alpha_14,AI_midjourney,AI,no,66,confirm,AI
P0176,alpha,alpha_15,AI_magnific,AI,no,78,confirm,AI
P0177,alpha,alpha_01,real,AI,yes,86,confirm,AI
P0177,alpha,alpha_02,AI_magnific,real,no,88,confirm,real
P0177,alpha,alpha_03,real,AI,no,78,confirm,AI
P0177,alpha,alpha_04,AI_midjourney,real,no,74,confirm,real
P0177,alpha,alpha_05,AI_magnific,real,no,67,confirm,real
P0177,alpha,alpha_06,AI_midjourney,AI,no,38,confirm,AI
P0177,alpha,alpha_07,real,real,yes,82,confirm,real
P0177,alpha,alpha_08,AI_midjourney,AI,no,78,confirm,AI
P0177,alpha,alpha_09,real,real,no,55,confirm,real
P0177,alpha,alpha_10,AI_magnific,real,yes,52,confirm,real
P0177,alpha,alpha_11,real,real,yes,91,change,AI
P0177,alpha,alpha_12,AI_midjourney,AI,no,62,confirm,AI
P0177,alpha,alpha_13,AI_magnific,real,no,85,confirm,real
P0177,alpha,alpha_14,AI_midjourney,AI,no,66,confirm,AI
P0177,alpha,alpha_15,AI_magnific,real,no,78,confirm,real
P0178,alpha,alpha_01,real,real,no,86,confirm,real
P0178,alpha,alpha_02,AI_magnific,real,no,88,confirm,real
P0178,alpha,alpha_03,real,real,no,78,confirm,real
P0178,alpha,alpha_04,AI_midjourney,AI,yes,74,confirm,AI
P0178,alpha,alpha_05,AI_magnific,AI,no,67,confirm,AI
P0178,alpha,alpha_06,AI_midjourney,AI,yes,38,confirm,AI
P0178,alpha,alpha_07,real,real,no,82,confirm,real
P0178,alpha,alpha_08,AI_midjourney,real,yes,78,confirm,real
P0178,alpha,alpha_09,real,real,no,55,confirm,real
P0178,alpha,alpha_10,AI_magnific,AI,no,52,confirm,AI
P0178,alpha,alpha_11,real,real,no,91,confirm,real
P0178,alpha,alpha_12,AI_midjourney,AI,no,62,confirm,AI
P0178,alpha,alpha_13,AI_magnific,real,no,85,confirm,real
P0178,alpha,alpha_14,AI_midjourney,AI,yes,66,confirm,AI
P0178,alpha,alpha_15,AI_magnific,real,no,78,confirm,real
P0179,alpha,alpha_01,real,AI,no,86,confirm,AI
P0179,alpha,alpha_02,AI_magnific,real,no,88,confirm,real
P0179,alpha,alpha_03,real,AI,no,78,confirm,AI
P0179,alpha,alpha_04,AI_midjourney,real,yes,74,change,AI
P0179,alpha,alpha_05,AI_magnific,AI,no,67,confirm,AI
P0179,alpha,alpha_06,AI_midjourney,AI,yes,38,confirm,AI
P0179,alpha,alpha_07,real,real,no,82,confirm,real
P0179,alpha,alpha_08,AI_midjourney,real,no,78,confirm,real
P0179,alpha,alpha_09,real,AI,no,55,confirm,AI
P0179,alpha,alpha_10,AI_magnific,AI,yes,52,confirm,AI
P0179,alpha,alpha_11,real,real,no,91,confirm,real
P0179,alpha,alpha_12,AI_midjourney,AI,no,62,confirm,AI
P0179,alpha,alpha_13,AI_magnific,AI,yes,85,confirm,AI
P0179,alpha,alpha_14,AI_midjourney,AI,yes,66,confirm,AI
P0179,alpha,alpha_15,AI_magnific,real,no,78,confirm,real
P0180,alpha,alpha_01,real,AI,yes,86,confirm,AI
P0180,alpha,alpha_02,AI_magnific,real,yes,88,confirm,real
P0180,alpha,alpha_03,real,real,no,78,confirm,real
P0180,alpha,alpha_04,AI_midjourney,real,no,74,confirm,real
P0180,alpha,alpha_05,AI_magnific,AI,yes,67,confirm,AI
P0180,alpha,alpha_06,AI_midjourney,AI,yes,38,confirm,AI
P0180,alpha,alpha_07,real,real,no,82,confirm,real
P0180,alpha,alpha_08,AI_midjourney,AI,yes,78,confirm,AI
P0180,alpha,alpha_09,real,real,yes,55,confirm,real
P0180,alpha,alpha_10,AI_magnific,real,yes,52,confirm,real
P0180,alpha,alpha_11,real,real,no,91,confirm,real
P0180,alpha,alpha_12,AI_midjourney,AI,yes,62,confirm,AI
P0180,alpha,alpha_13,AI_magnific,real,yes,85,confirm,real
P0180,alpha,alpha_14,AI_midjourney,AI,yes,66,confirm,AI
P0180,alpha,alpha_15,AI_magnific,real,no,78,confirm,real
P0181,alpha,alpha_01,real,real,no,86,confirm,real
P0181,alpha,alpha_02,AI_magnific,real,no,88,confirm,real
P0181,alpha,alpha_03,real,AI,yes,78,confirm,AI
P0181,alpha,alpha_04,AI_midjourney,AI,yes,74,confirm,AI
P0181,alpha,alpha_05,AI_magnific,real,yes,67,confirm,real
P0181,alpha,alpha_06,AI_midjourney,AI,yes,38,change,real
P0181,alpha,alpha_07,real,real,no,82,change,AI
P0181,alpha,alpha_08,AI_midjourney,AI,yes,78,confirm,AI
P0181,alpha,alpha_09,real,AI,yes,55,confirm,AI
P0181,alpha,alpha_10,AI_magnific,AI,yes,52,confirm,AI
P0181,alpha,alpha_11,real,real,no,91,change,AI
P0181,alpha,alpha_12,AI_midjourney,real,no,62,confirm,real
P0181,alpha,alpha_13,AI_magnific,real,no,85,confirm,real
P0181,alpha,alpha_14,AI_midjourney,AI,yes,66,confirm,AI
P0181,alpha,alpha_15,AI_magnific,real,no,78,confirm,real
P0182,alpha,alpha_01,real,AI,yes,86,confirm,AI
P0182,alpha,alpha_02,AI_magnific,AI,yes,88,confirm,AI
P0182,alpha,alpha_03,real,AI,yes,78,confirm,AI
P0182,alpha,alpha_04,AI_midjourney,AI,yes,74,confirm,AI
P0182,alpha,alpha_05,AI_magnific,real,no,67,confirm,real
P0182,alpha,alpha_06,AI_midjourney,AI,yes,38,confirm,AI
P0182,alpha,alpha_07,real,real,no,82,confirm,real
P0182,alpha,alpha_08,AI_midjourney,AI,yes,78,confirm,AI
P0182,alpha,alpha_09,real,real,no,55,confirm,real
P0182,alpha,alpha_10,AI_magnific,real,no,52,confirm,real
P0182,alpha,alpha_11,real,AI,yes,91,confirm,AI
P0182,alpha,alpha_12,AI_midjourney,AI,yes,62,confirm,AI
P0182,alpha,alpha_13,AI_magnific,real,no,85,confirm,real
P0182,alpha,alpha_14,AI_midjourney,AI,yes,66,confirm,AI
P0182,alpha,alpha_15,AI_magnific,real,no,78,confirm,real
P0183,alpha,alpha_01,real,real,no,86,confirm,real
P0183,alpha,alpha_02,AI_magnific,real,no,88,confirm,real
P0183,alpha,alpha_03,real,AI,no,78,confirm,AI
P0183,alpha,alpha_04,AI_midjourney,AI,no,74,confirm,AI
P0183,alpha,alpha_05,AI_magnific,AI,yes,67,confirm,AI
P0183,alpha,alpha_06,AI_midjourney,AI,no,38,confirm,AI
P0183,alpha,alpha_07,real,real,no,82,confirm,real
P0183,alpha,alpha_08,AI_midjourney,real,no,78,confirm,real
P0183,alpha,alpha_09,real,real,no,55,confirm,real
P0183,alpha,alpha_10,AI_magnific,AI,yes,52,confirm,AI
P0183,alpha,alpha_11,real,real,yes,91,confirm,real
P0183,alpha,alpha_12,AI_midjourney,AI,no,62,confirm,AI
P0183,alpha,alpha_13,AI_magnific,real,no,85,confirm,real
P0183,alpha,alpha_14,AI_midjourney,AI,no,66,confirm,AI
P0183,alpha,alpha_15,AI_magnific,real,no,78,confirm,real
P0184,alpha,alpha_01,real,AI,yes,86,confirm,AI
P0184,alpha,alpha_02,AI_magnific,real,no,88,confirm,real
P0184,alpha,alpha_03,real,real,no,78,confirm,real
P0184,alpha,alpha_04,AI_midjourney,AI,no,74,confirm,AI
P0184,alpha,alpha_05,AI_magnific,real,no,67,confirm,real
P0184,alpha,alpha_06,AI_midjourney,AI,yes,38,confirm,AI
P0184,alpha,alpha_07,real,real,no,82,confirm,real
P0184,alpha,alpha_08,AI_midjourney,AI,yes,78,confirm,AI
P0184,alpha,alpha_09,real,real,no,55,confirm,real
P0184,alpha,alpha_10,AI_magnific,real,no,52,confirm,real
P0184,alpha,alpha_11,real,real,yes,91,confirm,real
P0184,alpha,alpha_12,AI_midjourney,real,no,62,confirm,real
P0184,alpha,alpha_13,AI_magnific,real,no,85,confirm,real
P0184,alpha,alpha_14,AI_midjourney,AI,no,66,confirm,AI
P0184,alpha,alpha_15,AI_magnific,real,yes,78,confirm,real
P0185,alpha,alpha_01,real,real,no,86,confirm,real
